generation,pop,opt,phen
200102,101,-1,-1.23467
200102,101,-1,-2.6808
200102,101,-1,0.487795
200102,101,-1,-2.37842
200102,101,-1,-1.64699
200102,101,-1,0.57872
200102,101,-1,-2.12082
200102,101,-1,-2.27791
200102,101,-1,-1.25013
200102,101,-1,-2.46935
200102,101,-1,-1.23467
200102,101,-1,-2.37842
200102,101,-1,-1.15135
200102,101,-1,-1.23467
200102,101,-1,-0.721037
200102,101,-1,-1.23467
200102,101,-1,-0.982122
200102,101,-1,-3.53051
200102,101,-1,-1.56322
200102,101,-1,-2.42806
200102,101,-1,-0.659439
200102,101,-1,-2.6808
200102,101,-1,-1.6166
200102,101,-1,-2.73043
200102,101,-1,-1.54777
200102,101,-1,-0.625063
200102,101,-1,1.68118
200102,101,-1,-1.14375
200102,101,-1,-1.25013
200102,101,-1,-2.57443
200102,101,-1,-0.705586
200102,101,-1,0.514374
200102,101,-1,-3.03281
200102,101,-1,-0.598483
200102,101,-1,-2.12082
200102,101,-1,-1.19843
200102,101,-1,-1.79466
200102,101,-1,-2.77173
200102,101,-1,-1.23467
200102,101,-1,-0.953605
200102,101,-1,-2.14667
200102,101,-1,-1.10172
200102,101,-1,-3.01182
200102,101,-1,-0.343673
200102,101,-1,1.23541
200102,101,-1,0.865158
200102,101,-1,-2.36883
200102,101,-1,-1.14375
200102,101,-1,-0.0959741
200102,101,-1,-1.75336
200102,101,-1,-0.721037
200102,101,-1,0.57872
200102,101,-1,-1.23467
200102,101,-1,-3.3555
200102,101,-1,-0.492107
200102,101,-1,-1.49576
200102,101,-1,-2.33713
200102,101,-1,-2.32168
200102,101,-1,1.16754
200102,101,-1,-1.28935
200102,101,-1,-1.16959
200102,101,-1,-2.09703
200102,101,-1,-1.85974
200102,101,-1,-0.650906
200102,101,-1,-0.938154
200102,101,-1,-0.625063
200102,101,-1,-3.83289
200102,101,-1,0.0503677
200102,101,-1,0.583769
200102,101,-1,0.0916616
200102,101,-1,-0.979448
200102,101,-1,-0.953285
200102,101,-1,-0.343673
200102,102,1,-1.53705
200102,102,1,0.213932
200102,102,1,-1.17545
200102,102,1,1.60163
200102,102,1,-0.953285
200102,102,1,1.08214
200102,102,1,-1.80804
200102,102,1,0.147166
200102,102,1,-1.62246
200102,102,1,-0.705586
200102,102,1,-2.73043
200102,102,1,-1.73791
200102,102,1,-2.42806
200102,102,1,-0.650906
200102,102,1,-0.54453
200102,102,1,-1.23467
200102,102,1,-1.53705
200102,102,1,0.878351
200102,102,1,-1.23467
200102,102,1,-1.16959
200102,102,1,-1.53705
200102,102,1,1.60163
200102,102,1,-1.80804
200102,102,1,2.1157
200102,102,1,1.20378
200102,102,1,1.16754
200102,102,1,-1.85974
200102,102,1,-1.16959
200102,102,1,-1.00797
200102,102,1,3.22954
200102,102,1,-1.24053
200102,102,1,-0.95154
200102,102,1,-0.583032
200102,102,1,-1.4041
200102,102,1,-2.66535
200102,102,1,-1.73306
200102,102,1,-0.358135
200102,102,1,-1.74377
200102,102,1,0.865158
200102,102,1,0.648851
200102,102,1,-0.90159
200102,102,1,-1.16959
200102,102,1,0.57872
200102,102,1,-1.84429
200102,102,1,-1.44139
200102,102,1,-1.16959
200102,102,1,-0.082588
200102,102,1,-1.27597
200102,102,1,0.462932
200102,102,1,-0.938154
200102,102,1,0.958624
200102,102,1,-2.16212
200102,102,1,-2.65022
200102,102,1,0.212248
200102,102,1,1.16754
200102,102,1,0.328036
200102,102,1,-1.53705
200102,102,1,-1.84429
200102,102,1,0.0237879
200102,102,1,-0.0308922
200102,102,1,-0.609612
200102,102,1,-0.609612
200102,102,1,-0.614661
200102,102,1,-1.16959
200102,102,1,-1.21922
200102,102,1,-0.0308922
200102,102,1,0.323419
200102,102,1,-0.596418
200102,102,1,-0.911991
200102,102,1,-0.953285
200102,102,1,-0.911991
200102,102,1,-1.1283
200102,102,1,-0.0317025
200102,102,1,-0.666357
200102,102,1,-1.85974
200102,102,1,0.166016
200102,102,1,-0.198378
200102,102,1,-0.210718
200102,102,1,-1.25125
200102,102,1,-0.082588
200102,102,1,0.642991
200102,102,1,-0.609612
200102,102,1,-1.19338
200102,102,1,-3.63689
200102,102,1,-0.583032
200102,102,1,-1.85015
200102,102,1,0.388182
200102,102,1,-1.53705
200102,102,1,1.16168
200102,102,1,-1.81844
200102,102,1,-1.74377
200102,102,1,-0.991534
200102,102,1,-1.83943
200102,102,1,-1.79466
200102,102,1,-0.26346
200102,102,1,0.880289
200102,102,1,-3.05312
200102,102,1,1.64976
200102,102,1,-3.87418
200102,102,1,2.81988
200102,103,-2,-0.343673
200102,103,-2,-1.44613
200102,103,-2,-0.559981
200102,103,-2,-3.83289
200102,103,-2,-0.609612
200102,103,-2,-0.0463428
200102,103,-2,-0.0959741
200102,103,-2,-0.7459
200102,103,-2,-1.85974
200102,103,-2,2.30624
200102,103,-2,0.569054
200102,103,-2,-2.14667
200102,103,-2,-0.615471
200102,103,-2,0.542475
200102,103,-2,-2.18136
200102,103,-2,0.240095
200102,103,-2,-1.11996
200102,103,-2,-0.576552
200102,103,-2,1.68118
200102,103,-2,1.89815
200102,103,-2,0.945371
200102,103,-2,-1.80299
200102,103,-2,-0.26346
200102,103,-2,-0.601275
200102,103,-2,-0.120837
200102,103,-2,1.89815
200102,103,-2,0.169824
200102,103,-2,-0.304754
200102,103,-2,-0.369836
200102,103,-2,-0.105386
200102,103,-2,2.53393
200102,103,-2,3.42008
200102,103,-2,-1.80299
200102,103,-2,0.20621
200102,103,-2,-0.0258434
200102,103,-2,2.18052
200102,103,-2,-0.672216
200102,103,-2,2.21124
200102,103,-2,-0.938154
200102,103,-2,2.15656
200102,103,-2,1.09741
200102,103,-2,-2.14458
200102,103,-2,-1.62246
200102,103,-2,1.68118
200102,103,-2,0.779756
200102,103,-2,-2.58514
200102,103,-2,-0.831778
200102,103,-2,0.320308
200102,103,-2,1.40938
200102,103,-2,-0.316841
200102,103,-2,-2.13153
200102,103,-2,-0.30269
200102,103,-2,1.01786
200102,103,-2,1.66184
200102,103,-2,0.361602
200102,103,-2,0.529089
200102,103,-2,0.340612
200102,103,-2,0.800746
200102,103,-2,-1.18504
200102,103,-2,-3.29042
200102,103,-2,-0.730449
200102,103,-2,-1.54777
200102,103,-2,-1.21922
200102,103,-2,0.0237879
200102,103,-2,-0.7459
200102,103,-2,1.32777
200102,103,-2,1.40938
200102,103,-2,-0.559981
200102,103,-2,-0.162131
200102,103,-2,0.97657
200102,103,-2,0.462932
200102,103,-2,-1.84429
200102,103,-2,1.65045
200102,103,-2,-0.0557551
200102,103,-2,-0.354386
200102,103,-2,0.542475
200102,103,-2,-0.0805235
200102,103,-2,-0.831778
200102,103,-2,-1.14301
200102,103,-2,-1.57835
200102,103,-2,-2.46935
200102,103,-2,1.16754
200102,103,-2,0.0440916
200102,103,-2,-1.84934
200102,103,-2,-0.126696
200102,103,-2,-0.650906
200102,103,-2,0.487795
200102,103,-2,0.835246
200102,103,-2,-0.888523
200102,103,-2,1.16249
200102,103,-2,-0.216811
200102,103,-2,-0.624073
200102,103,-2,-0.054336
200102,103,-2,0.618939
200102,103,-2,-1.83149
200102,103,-2,-0.650906
200102,103,-2,-0.54453
200102,103,-2,1.94697
200102,103,-2,-2.27205
200102,103,-2,0.0237879
200102,104,1,-0.990724
200102,104,1,0.0650819
200102,104,1,0.320308
200102,104,1,-0.438667
200102,104,1,2.43893
200102,104,1,0.795027
200102,104,1,-2.33713
200102,104,1,-0.645383
200102,104,1,-0.911991
200102,104,1,0.715484
200102,104,1,-0.953285
200102,104,1,-1.93928
200102,104,1,0.487795
200102,104,1,2.22669
200102,104,1,0.583769
200102,104,1,0.499177
200102,104,1,1.09741
200102,104,1,0.472344
200102,104,1,1.50664
200102,104,1,1.03125
200102,104,1,-2.44615
200102,104,1,-0.666357
200102,104,1,-0.666357
200102,104,1,3.42008
200102,104,1,-1.52192
200102,104,1,0.0104018
200102,104,1,-1.18504
200102,104,1,-0.082588
200102,104,1,0.542475
200102,104,1,-2.16212
200102,104,1,-1.27597
200102,104,1,1.68118
200102,104,1,0.447481
200102,104,1,-0.120837
200102,104,1,3.60647
200102,104,1,-3.63689
200102,104,1,0.472344
200102,104,1,2.43795
200102,104,1,-0.7459
200102,104,1,1.979
200102,104,1,-0.041294
200102,104,1,1.03125
200102,104,1,-0.041294
200102,104,1,0.499177
200102,104,1,-1.11996
200102,104,1,1.60261
200102,104,1,-1.23467
200102,104,1,0.155503
200102,104,1,2.59901
200102,104,1,-0.082588
200102,104,1,-0.723507
200102,104,1,-1.79466
200102,104,1,0.542475
200102,104,1,1.68118
200102,104,1,-0.650906
200102,104,1,1.01786
200102,104,1,1.69761
200102,104,1,0.512563
200102,104,1,0.462932
200102,104,1,-0.082588
200102,104,1,0.210183
200102,104,1,0.542475
200102,104,1,-1.8614
200102,104,1,0.147191
200102,104,1,-0.625063
200102,104,1,0.367938
200102,104,1,2.2062
200102,104,1,-0.120837
200102,104,1,-0.120837
200102,104,1,-0.313092
200102,104,1,1.01786
200102,104,1,-1.16959
200102,104,1,0.542475
200102,104,1,0.130735
200102,104,1,1.07254
200102,104,1,-0.559981
200102,104,1,1.62748
200102,104,1,1.01786
200102,104,1,0.367938
200102,104,1,-0.041294
200102,104,1,1.03125
200102,104,1,-0.041294
200102,104,1,1.62748
200102,104,1,1.35602
200102,104,1,-0.86236
200102,104,1,-1.23467
200102,104,1,-0.041294
200102,104,1,0.29652
200102,104,1,1.05611
200102,104,1,1.60163
200102,104,1,1.08799
200102,104,1,-0.559981
200102,104,1,1.61806
200102,104,1,-0.082588
200102,104,1,-0.302379
200102,104,1,-1.27597
200102,104,1,2.74033
200102,104,1,-2.37842
200102,104,1,3.03815
200102,104,1,1.65631
200102,105,0,0.625799
200102,105,0,0.281389
200102,105,0,-1.57835
200102,105,0,0.488775
200102,105,0,0.255226
200102,105,0,-1.27597
200102,105,0,0.744001
200102,105,0,-0.120837
200102,105,0,-0.126696
200102,105,0,-3.06616
200102,105,0,1.69761
200102,105,0,1.6265
200102,105,0,-1.89202
200102,105,0,-1.24772
200102,105,0,0.470684
200102,105,0,2.28137
200102,105,0,-0.7459
200102,105,0,1.11286
200102,105,0,-0.327806
200102,105,0,-0.120837
200102,105,0,-0.650906
200102,105,0,0.462932
200102,105,0,1.05611
200102,105,0,1.72247
200102,105,0,1.50664
200102,105,0,-1.85974
200102,105,0,1.16754
200102,105,0,-0.079543
200102,105,0,-1.73791
200102,105,0,-0.381922
200102,105,0,-2.63951
200102,105,0,0.160552
200102,105,0,-0.354386
200102,105,0,-1.83943
200102,105,0,-0.0258434
200102,105,0,-0.120837
200102,105,0,-0.650906
200102,105,0,-2.46935
200102,105,0,-1.23467
200102,105,0,1.16754
200102,105,0,-0.0557551
200102,105,0,-0.0546801
200102,105,0,-1.47197
200102,105,0,-0.650906
200102,105,0,0.000736356
200102,105,0,-1.6166
200102,105,0,-0.0258434
200102,105,0,-0.624073
200102,105,0,2.79501
200102,105,0,1.16754
200102,105,0,-0.041294
200102,105,0,-1.57835
200102,105,0,1.09741
200102,105,0,1.07254
200102,105,0,-0.650906
200102,105,0,-0.120837
200102,105,0,-1.23467
200102,105,0,-1.85974
200102,105,0,-1.00458
200102,105,0,-1.72511
200102,105,0,-1.23467
200102,105,0,0.211258
200102,105,0,-0.216811
200102,105,0,0.160552
200102,105,0,-2.14667
200102,105,0,0.504226
200102,105,0,0.812194
200102,105,0,-1.23467
200102,105,0,-0.650906
200102,105,0,-0.0258434
200102,105,0,0.542475
200102,105,0,-0.403402
200102,105,0,-0.666357
200102,105,0,-1.56697
200102,105,0,-0.105386
200102,105,0,-0.705586
200102,105,0,-2.38676
200102,105,0,0.447481
200102,105,0,-0.679743
200102,105,0,-0.730449
200102,105,0,-1.23467
200102,105,0,-1.24772
200102,105,0,-1.79466
200102,105,0,-0.105386
200102,105,0,-0.162131
200102,105,0,-1.32726
200102,105,0,-0.041294
200102,105,0,0.462932
200102,105,0,0.504226
200102,105,0,-1.68828
200102,105,0,-1.21922
200102,105,0,0.487795
200102,105,0,-0.302379
200102,105,0,-1.84429
200102,105,0,0.610348
200102,105,0,-2.10537
200102,105,0,-2.36297
200102,105,0,-0.0557551
200102,105,0,-0.650906
200102,105,0,1.07254
200102,106,0,-0.0258434
200102,106,0,-0.609612
200102,106,0,-0.041294
200102,106,0,1.72247
200102,106,0,0.892408
200102,106,0,2.4829
200102,106,0,0.487795
200102,106,0,-1.80299
200102,106,0,-0.0959741
200102,106,0,-0.650906
200102,106,0,-1.31034
200102,106,0,-1.23467
200102,106,0,-0.0959741
200102,106,0,3.44666
200102,106,0,-0.108036
200102,106,0,2.07173
200102,106,0,0.795027
200102,106,0,-0.041294
200102,106,0,1.17892
200102,106,0,-1.19338
200102,106,0,-0.082588
200102,106,0,1.16754
200102,106,0,1.16754
200102,106,0,-2.73043
200102,106,0,1.11286
200102,106,0,-0.105386
200102,106,0,-0.650906
200102,106,0,-2.3998
200102,106,0,0.72887
200102,106,0,-2.68914
200102,106,0,-0.082588
200102,106,0,-2.46935
200102,106,0,0.610348
200102,106,0,-0.343673
200102,106,0,1.92432
200102,106,0,-2.42806
200102,106,0,0.529089
200102,106,0,-1.23467
200102,106,0,0.97657
200102,106,0,-1.26317
200102,106,0,-2.52305
200102,106,0,1.58618
200102,106,0,-2.51123
200102,106,0,-1.23467
200102,106,0,-0.609612
200102,106,0,-0.398354
200102,106,0,-1.82398
200102,106,0,-0.041294
200102,106,0,-0.291978
200102,106,0,0.599023
200102,106,0,-0.650906
200102,106,0,2.21124
200102,106,0,-0.0258434
200102,106,0,-2.73043
200102,106,0,-0.666357
200102,106,0,-0.630602
200102,106,0,1.35393
200102,106,0,-1.23467
200102,106,0,-2.38676
200102,106,0,-2.77173
200102,106,0,-1.81844
200102,106,0,0.281389
200102,106,0,-1.1668
200102,106,0,4.07172
200102,106,0,0.542475
200102,106,0,-0.041294
200102,106,0,-1.24772
200102,106,0,-0.705586
200102,106,0,-0.927442
200102,106,0,-1.93928
200102,106,0,1.58618
200102,106,0,0.583769
200102,106,0,-1.22427
200102,106,0,-1.80299
200102,106,0,-0.082588
200102,106,0,-2.73043
200102,106,0,0.504226
200102,106,0,0
200102,106,0,0.143536
200102,106,0,-1.80299
200102,106,0,-1.5216
200102,106,0,-2.38676
200102,106,0,4.55878
200102,106,0,0.504226
200102,106,0,-0.137268
200102,106,0,1.34055
200102,106,0,0.542475
200102,106,0,0.160552
200102,106,0,1.65631
200102,106,0,-2.42806
200102,106,0,-3.05312
200102,106,0,-1.1668
200102,106,0,-1.23467
200102,106,0,-1.21922
200102,106,0,1.09741
200102,106,0,-2.46935
200102,106,0,1.16754
200102,106,0,-0.911991
200102,106,0,1.16754
200102,106,0,-0.650906
200102,107,0,-0.911991
200102,107,0,-0.328223
200102,107,0,2.31943
200102,107,0,-0.013042
200102,107,0,-1.43068
200102,107,0,-0.0529633
200102,107,0,-0.638105
200102,107,0,-0.041294
200102,107,0,4.07172
200102,107,0,-2.73043
200102,107,0,-0.650906
200102,107,0,-0.260349
200102,107,0,1.73964
200102,107,0,1.66779
200102,107,0,-0.637712
200102,107,0,0.513638
200102,107,0,-0.567582
200102,107,0,-1.8329
200102,107,0,-1.89411
200102,107,0,-0.594357
200102,107,0,0.487795
200102,107,0,-1.49576
200102,107,0,0.504226
200102,107,0,-2.68914
200102,107,0,-0.650906
200102,107,0,-0.316841
200102,107,0,-0.328223
200102,107,0,-1.96424
200102,107,0,-0.705586
200102,107,0,2.40069
200102,107,0,0.408252
200102,107,0,1.3788
200102,107,0,1.42009
200102,107,0,-1.23467
200102,107,0,0.160552
200102,107,0,0.196797
200102,107,0,-1.80299
200102,107,0,-1.75336
200102,107,0,-1.20642
200102,107,0,-1.15135
200102,107,0,-1.50647
200102,107,0,-0.911991
200102,107,0,-2.14667
200102,107,0,-1.24806
200102,107,0,-0.0258434
200102,107,0,-0.46451
200102,107,0,-0.609612
200102,107,0,1.3507
200102,107,0,-1.84429
200102,107,0,-0.84691
200102,107,0,-0.982122
200102,107,0,0.408252
200102,107,0,-2.14667
200102,107,0,-2.42806
200102,107,0,-0.358135
200102,107,0,-1.87312
200102,107,0,0.191134
200102,107,0,-0.651491
200102,107,0,-3.01182
200102,107,0,-1.84429
200102,107,0,1.68118
200102,107,0,-1.54777
200102,107,0,-2.42806
200102,107,0,-0.120837
200102,107,0,-2.11042
200102,107,0,0.878351
200102,107,0,0.000736356
200102,107,0,-0.656765
200102,107,0,0.313258
200102,107,0,0.122303
200102,107,0,1.41109
200102,107,0,-1.43068
200102,107,0,-0.439647
200102,107,0,-0.911991
200102,107,0,-2.73043
200102,107,0,0.185415
200102,107,0,-2.94674
200102,107,0,-0.992834
200102,107,0,-2.42806
200102,107,0,1.08799
200102,107,0,-1.19264
200102,107,0,-0.705586
200102,107,0,-1.80299
200102,107,0,-0.0959741
200102,107,0,-2.42806
200102,107,0,1.08799
200102,107,0,3.3654
200102,107,0,-0.705586
200102,107,0,-2.69419
200102,107,0,-0.573367
200102,107,0,-1.84429
200102,107,0,-1.21922
200102,107,0,-1.80299
200102,107,0,-0.982122
200102,107,0,-1.31422
200102,107,0,-0.735498
200102,107,0,1.05611
200102,107,0,-1.84429
200102,107,0,-1.5088
200102,107,0,-1.27597
200102,108,2,-0.328223
200102,108,2,2.53393
200102,108,2,-0.0209903
200102,108,2,-0.386971
200102,108,2,-0.650906
200102,108,2,-0.705586
200102,108,2,-2.42806
200102,108,2,-1.85974
200102,108,2,4.07172
200102,108,2,0.215384
200102,108,2,-3.01182
200102,108,2,1.57618
200102,108,2,0.731915
200102,108,2,0.453418
200102,108,2,1.16249
200102,108,2,4.01704
200102,108,2,2.19786
200102,108,2,1.72247
200102,108,2,3.64776
200102,108,2,-1.73791
200102,108,2,2.72032
200102,108,2,1.65631
200102,108,2,-0.120837
200102,108,2,1.72247
200102,108,2,-0.041294
200102,108,2,-1.53705
200102,108,2,-0.120837
200102,108,2,-3.11986
200102,108,2,-0.650906
200102,108,2,0.409232
200102,108,2,1.60163
200102,108,2,4.24666
200102,108,2,0.504226
200102,108,2,-1.53705
200102,108,2,0.462932
200102,108,2,-0.730449
200102,108,2,-0.705586
200102,108,2,-0.302379
200102,108,2,1.35335
200102,108,2,-0.124074
200102,108,2,-0.192475
200102,108,2,1.64293
200102,108,2,1.61806
200102,108,2,-1.02003
200102,108,2,-0.0788066
200102,108,2,-1.23467
200102,108,2,0.837057
200102,108,2,-1.31034
200102,108,2,0.462932
200102,108,2,-0.730449
200102,108,2,-0.120837
200102,108,2,0.504226
200102,108,2,-0.650906
200102,108,2,0.0420303
200102,108,2,-1.84429
200102,108,2,-0.689155
200102,108,2,-0.423216
200102,108,2,-1.58835
200102,108,2,-0.0959741
200102,108,2,0.160552
200102,108,2,-0.0258434
200102,108,2,-1.24772
200102,108,2,2.34339
200102,108,2,1.39523
200102,108,2,3.42008
200102,108,2,0.993001
200102,108,2,0.491184
200102,108,2,1.11384
200102,108,2,-0.704606
200102,108,2,-1.31422
200102,108,2,1.46031
200102,108,2,0.39619
200102,108,2,-0.664292
200102,108,2,-0.622654
200102,108,2,-1.31422
200102,108,2,-0.772328
200102,108,2,0.0420303
200102,108,2,0.589358
200102,108,2,2.20183
200102,108,2,1.65631
200102,108,2,-1.21922
200102,108,2,1.11457
200102,108,2,-0.927442
200102,108,2,-1.81118
200102,108,2,-0.825443
200102,108,2,2.00558
200102,108,2,2.30624
200102,108,2,0.268347
200102,108,2,1.64293
200102,108,2,1.08799
200102,108,2,-2.42806
200102,108,2,-1.80299
200102,108,2,-0.328223
200102,108,2,-1.74816
200102,108,2,-2.20037
200102,108,2,-1.84429
200102,108,2,2.95788
200102,108,2,1.69761
200102,108,2,-0.041294
200102,108,2,1.07254
200102,109,0,-2.68914
200102,109,0,-1.80299
200102,109,0,-0.0805235
200102,109,0,1.92432
200102,109,0,0.529089
200102,109,0,2.2774
200102,109,0,2.3366
200102,109,0,1.06087
200102,109,0,-1.21922
200102,109,0,-0.689155
200102,109,0,1.69761
200102,109,0,2.30624
200102,109,0,1.34055
200102,109,0,1.68118
200102,109,0,-0.609612
200102,109,0,1.72419
200102,109,0,2.28137
200102,109,0,2.03383
200102,109,0,0.504226
200102,109,0,-0.343673
200102,109,0,-1.79019
200102,109,0,1.15587
200102,109,0,-3.3142
200102,109,0,3.95014
200102,109,0,1.96733
200102,109,0,1.34055
200102,109,0,0.583769
200102,109,0,1.03429
200102,109,0,0.811458
200102,109,0,3.1177
200102,109,0,0.878351
200102,109,0,4.07172
200102,109,0,1.29925
200102,109,0,3.39521
200102,109,0,4.29941
200102,109,0,1.61806
200102,109,0,-0.339892
200102,109,0,1.17892
200102,109,0,2.34925
200102,109,0,1.42009
200102,109,0,-0.092585
200102,109,0,-1.84429
200102,109,0,-0.260349
200102,109,0,1.69761
200102,109,0,2.22669
200102,109,0,1.69761
200102,109,0,0.504226
200102,109,0,2.34925
200102,109,0,2.07173
200102,109,0,1.11286
200102,109,0,-0.0258434
200102,109,0,-1.18779
200102,109,0,1.31568
200102,109,0,0.810478
200102,109,0,-0.609612
200102,109,0,4.25811
200102,109,0,-0.0258434
200102,109,0,0.756778
200102,109,0,0.133692
200102,109,0,1.73964
200102,109,0,1.13944
200102,109,0,0.785615
200102,109,0,-0.328223
200102,109,0,-0.302379
200102,109,0,1.69761
200102,109,0,-0.041294
200102,109,0,2.34925
200102,109,0,1.15587
200102,109,0,0.240095
200102,109,0,-0.384967
200102,109,0,4.07172
200102,109,0,1.42009
200102,109,0,0.583769
200102,109,0,2.79045
200102,109,0,0.812194
200102,109,0,0.201846
200102,109,0,1.39523
200102,109,0,0.201846
200102,109,0,-0.0375127
200102,109,0,0
200102,109,0,1.1008
200102,109,0,1.16754
200102,109,0,1.38218
200102,109,0,-0.013042
200102,109,0,-1.81844
200102,109,0,-0.0258434
200102,109,0,1.00845
200102,109,0,2.83631
200102,109,0,1.08799
200102,109,0,0.583769
200102,109,0,1.43726
200102,109,0,-0.20038
200102,109,0,2.86289
200102,109,0,2.32826
200102,109,0,3.95014
200102,109,0,0.201846
200102,109,0,-0.646053
200102,109,0,-0.676354
200102,109,0,0.625799
200102,109,0,4.07172
200102,110,0,-1.80299
200102,110,0,2.30624
200102,110,0,2.37411
200102,110,0,-0.0258434
200102,110,0,0.240095
200102,110,0,0.529089
200102,110,0,-1.31422
200102,110,0,-2.12033
200102,110,0,-2.12082
200102,110,0,-0.911991
200102,110,0,0.504226
200102,110,0,-0.567582
200102,110,0,-0.664292
200102,110,0,2.00386
200102,110,0,0.625799
200102,110,0,2.95788
200102,110,0,1.5168
200102,110,0,0.690621
200102,110,0,0.583769
200102,110,0,-1.21922
200102,110,0,-0.382903
200102,110,0,1.26199
200102,110,0,1.38218
200102,110,0,-0.609612
200102,110,0,0.865158
200102,110,0,2.92135
200102,110,0,2.93302
200102,110,0,-1.97242
200102,110,0,1.23541
200102,110,0,0.0534126
200102,110,0,2.81532
200102,110,0,1.12424
200102,110,0,1.1387
200102,110,0,1.5168
200102,110,0,0.583769
200102,110,0,1.81918
200102,110,0,0.281389
200102,110,0,1.5168
200102,110,0,2.30795
200102,110,0,0.865158
200102,110,0,-0.536149
200102,110,0,-0.609612
200102,110,0,0.562778
200102,110,0,2.07173
200102,110,0,-1.47197
200102,110,0,2.32454
200102,110,0,1.62821
200102,110,0,0.571119
200102,110,0,-0.120837
200102,110,0,2.81532
200102,110,0,-0.0258434
200102,110,0,1.81918
200102,110,0,0.513638
200102,110,0,-1.24772
200102,110,0,-1.21922
200102,110,0,1.58618
200102,110,0,1.96198
200102,110,0,-0.531729
200102,110,0,1.16754
200102,110,0,3.34053
200102,110,0,0.810478
200102,110,0,2.30624
200102,110,0,1.64293
200102,110,0,0.268347
200102,110,0,-0.0209903
200102,110,0,0.201846
200102,110,0,0.756778
200102,110,0,2.83631
200102,110,0,2.90139
200102,110,0,2.83631
200102,110,0,4.25811
200102,110,0,2.6555
200102,110,0,-0.411395
200102,110,0,-0.041294
200102,110,0,1.23541
200102,110,0,-1.28935
200102,110,0,2.04687
200102,110,0,1.72247
200102,110,0,1.16769
200102,110,0,-0.622654
200102,110,0,0.516047
200102,110,0,-0.625063
200102,110,0,0.583769
200102,110,0,0.201846
200102,110,0,0.679212
200102,110,0,3.6898
200102,110,0,-0.0258434
200102,110,0,2.00386
200102,110,0,0.504226
200102,110,0,1.23541
200102,110,0,1.92432
200102,110,0,2.13681
200102,110,0,0.583769
200102,110,0,0.504226
200102,110,0,2.21124
200102,110,0,1.07254
200102,110,0,3.42008
200102,110,0,0.537426
200102,110,0,-0.0756704
200102,110,0,0.865158
200102,111,2,3.48795
200102,111,2,-0.609612
200102,111,2,-1.80299
200102,111,2,1.13944
200102,111,2,0.281389
200102,111,2,0.651642
200102,111,2,1.34055
200102,111,2,1.11943
200102,111,2,1.42009
200102,111,2,2.47925
200102,111,2,2.81532
200102,111,2,2.46777
200102,111,2,0.895519
200102,111,2,0.810478
200102,111,2,-0.0805235
200102,111,2,-0.923661
200102,111,2,2.00386
200102,111,2,-1.22427
200102,111,2,1.93712
200102,111,2,-0.343673
200102,111,2,3.42008
200102,111,2,1.979
200102,111,2,1.34055
200102,111,2,2.20183
200102,111,2,-0.689155
200102,111,2,-0.383143
200102,111,2,1.92432
200102,111,2,2.54712
200102,111,2,0.0534126
200102,111,2,1.1979
200102,111,2,1.11286
200102,111,2,5.18556
200102,111,2,2.90418
200102,111,2,-1.15135
200102,111,2,0.529089
200102,111,2,-0.925033
200102,111,2,1.72247
200102,111,2,-0.609612
200102,111,2,0.0289884
200102,111,2,3.42008
200102,111,2,1.71114
200102,111,2,0.243876
200102,111,2,-0.0258434
200102,111,2,-0.502759
200102,111,2,4.17685
200102,111,2,4.17685
200102,111,2,1.07254
200102,111,2,2.28137
200102,111,2,1.81918
200102,111,2,4.01704
200102,111,2,1.5168
200102,111,2,2.53393
200102,111,2,1.01786
200102,111,2,3.42008
200102,111,2,1.1387
200102,111,2,-0.0546801
200102,111,2,-0.0126497
200102,111,2,2.30624
200102,111,2,1.05808
200102,111,2,3.18557
200102,111,2,0.530805
200102,111,2,1.27744
200102,111,2,2.93302
200102,111,2,1.94918
200102,111,2,-0.0258434
200102,111,2,0.546256
200102,111,2,0.853488
200102,111,2,2.35965
200102,111,2,1.66779
200102,111,2,5.18051
200102,111,2,2.47925
200102,111,2,3.3654
200102,111,2,-0.556199
200102,111,2,0.865158
200102,111,2,2.30624
200102,111,2,2.29457
200102,111,2,0.391293
200102,111,2,0.575972
200102,111,2,0.529089
200102,111,2,-1.15135
200102,111,2,2.09732
200102,111,2,0.810478
200102,111,2,-0.596418
200102,111,2,3.63512
200102,111,2,1.18073
200102,111,2,1.7645
200102,111,2,-2.68914
200102,111,2,1.13606
200102,111,2,-1.80299
200102,111,2,1.29024
200102,111,2,-0.911991
200102,111,2,-0.315029
200102,111,2,2.07173
200102,111,2,3.1177
200102,111,2,0.281389
200102,111,2,1.01786
200102,111,2,2.15656
200102,111,2,2.00386
200102,111,2,0.756778
200102,111,2,-0.55478
200102,112,-1,-4.15557
200102,112,-1,-0.968736
200102,112,-1,-1.59173
200102,112,-1,-0.0693943
200102,112,-1,-2.37842
200102,112,-1,-0.966672
200102,112,-1,-1.16474
200102,112,-1,-0.996583
200102,112,-1,-2.44905
200102,112,-1,-3.3555
200102,112,-1,-1.5753
200102,112,-1,-2.96219
200102,112,-1,-1.75336
200102,112,-1,-1.19338
200102,112,-1,-3.14275
200102,112,-1,-2.73043
200102,112,-1,-1.25013
200102,112,-1,-1.21922
200102,112,-1,-1.80299
200102,112,-1,-1.81844
200102,112,-1,-3.63689
200102,112,-1,-2.32168
